0,1872,2250,2819,4947,432,2086,2122,368,813,4180,2831,3539,2614,1363,348,1130,1542,2345,4345,1550,2175,2954,4587,1627,4513,2727,1153,1135,1683,2273,1800,3804,2019,2977,1596,4281,3095,4985,4198,130,4769,1018,2416,3437,116,67,1271,2505,69,4359,3819,3335,4038,2750,2308,3288,3614,4630,4244,3830,417,3876,4266,2724,941,2124,1069,4018,499,2713,4039,4108,529,2532,3049,814,4683,1375,1745,3181,2588,851,1317,3879,4787,286,2743,4773,4489,3460,528,1480,1434,1356,138,3271,3023,746,4931,1189,2869,3087,1592,3340,270,647,4224,3455,790,2326,2413,640,1390,338,1098,3736,524,307,2957,786,2609,3445,3624,1148,2515,1553,2754,4021,4078,4027,4918,2196,562,4700,243,4547,4668,2252,4441,2277,1899,1498,2798,4482,827,32,33,3099,86,2406,3516,1330,2062,1716,2225,3658,4237,1360,3533,3193,1925,1946,2172,2582,4156,4803,873,4704,4238,4601,3427,1813,3709,1177,2896,3661,1039,295,603,2334,555,1884,3420,3333,595,3937,3472,2960,3459,4962,2842,4615
0,0.22822822822822822,0.8368368368368369,0.04238641456608774,0.4964964964964965,0.43843843843843844,0.3353353353353353,0.7612612612612613,0.26976976976976974,0.7932932932932932,0.5870870870870871,0.30430430430430433,0.5315315315315315,0.005738235529932407,0.5315315315315315,0.6181181181181181,0.3353353353353353,0.502002002002002,0.6711711711711712,0.0412028052825422,0.25725725725725723,0.55005005005005,0.6871871871871872,0.3823823823823824,0.6871871871871872,0.4354354354354354,0.6521521521521522,0.7352352352352353,0.8453453453453453,0.35535535535535534,0.6576576576576576,0.23173173173173173,0.8793793793793794,0.8868868868868869,0.16216216216216217,0.7452452452452453,0.7302302302302301,0.8453453453453453,0.9224224224224224,0.8908908908908909,0.9119119119119119,0.980980980980981,0.4214214214214214,0.8908908908908909,0.8453453453453453,0.973973973973974,0.5275275275275275,0.22372372372372373,0.3353353353353353,0.9359359359359359,0.810810810810809,0.5375375375375375,0.6811811811811812,0.9174174174174174,0.6576576576576576,0.8868868868868869,0.8793793793793794,0.8593593593593594,0.7087087087087087,0.6181181181181181,0.6266266266266267,0.25175175175175174,0.7502502502502503,0.7087087087087087,0.9844844844844844,0.9534534534534534,0.9915003499074295,0.9905094905094911,0.996996996996997,0.6146146146146146,0.8983983983983984,0.9819819819819819,0.8253253253253253,0.6266266266266267,0.924924924924925,0.55005005005005,0.519019019019019,0.8868868868868869,0.810810810810809,0.960960960960961,0.507007007007007,0.8328328328328328,0.8683683683683684,0.7662662662662663,0.7932932932932932,0.545045045045045,0.7262262262262262,0.7612612612612613,0.9439439439439439,0.9754754754754755,0.8633633633633634,0.9794794794794794,0.5275275275275275,0.8758758758758759,0.924924924924925,0.7262262262262262,0.6661661661661662,0.9059059059059059,0.9379379379379379,0.810810810810809,0.9514514514514514,0.964964964964965,0.9774774774774775,0.7567567567567568,0.9774774774774775,0.7842842842842843,0.5870870870870871,0.996996996996997,0.5275275275275275,0.8758758758758759,0.7662662662662663,0.8633633633633634,0.9895104895104895,0.6711711711711712,0.47147147147147145,0.9534534534534534,0.6751751751751751,0.6661661661661662,0.9960117753221205,0.8453453453453453,0.9464464464464464,0.8368368368368369,0.5785785785785786,0.8833833833833833,0.8508508508508508,0.55005005005005,0.7612612612612613,0.9534534534534534,0.914914914914915,0.8298298298298299,0.9794794794794794,0.9589589589589589,0.9514514514514514,0.8178178178178178,0.5415415415415415,0.8758758758758759,0.9589589589589589,0.8593593593593594,0.5690690690690691,0.9439439439439439,0.6811811811811812,0.810810810810809,0.8868868868868869,0.9694694694694694,0.8508508508508508,0.7402402402402403,0.8253253253253253,0.9895104895104895,0.914914914914915,0.7452452452452453,0.7612612612612613,0.5690690690690691,0.9754754754754755,0.8593593593593594,0.3708708708708709,0.9514514514514514,0.91991991991992,0.9950049950049948,0.9974974974974975,0.6521521521521522,0.23173173173173173,0.8908908908908909,0.9774774774774775,0.468968968968969,0.41741741741741745,0.5965965965965966,0.5965965965965966,0.27977977977977975,0.4464464464464465,0.6106106106106106,0.8453453453453453,0.34984984984984985,0.8793793793793794,0.7932932932932932,0.7147147147147147,0.9989992216168131,0.8733733733733733,0.7842842842842843,0.9694694694694694,0.6371371371371372,0.9729729729729729,0.8683683683683684,0.955955955955956,0.8508508508508508,0.555055055055055,0.45245245245245247,0.5315315315315315,0.6146146146146146,0.7007007007007007,0.91991991991992,0.9029029029029029,0.8793793793793794,0.3738738738738739
0,0.05405929312109947,0.05022173747420311,0.2302623987197876,0.22119873762130737,0.5707245469093323,0.5168737769126892,1.231717824935913,1.2157044410705566,0.6801934838294983,0.605405867099762,0.5684134364128113,0.5429515242576599,0.8114767670631409,0.7964256405830383,1.5702077150344849,1.4838206768035889,1.398327112197876,1.381716251373291,1.2618452310562134,1.2191202640533447,1.18631911277771,1.1569691896438599,1.1420693397521973,1.1417217254638672,2.3618381023406982,2.0913562774658203,1.6836566925048828,1.6338382959365845,1.6235015392303467,1.5218534469604492,1.4720284938812256,1.4617908000946045,1.7811245918273926,1.775739312171936,1.669480323791504,1.6624324321746826,1.6443424224853516,1.5953714847564697,1.5425848960876465,1.537087321281433,1.5018142461776733,1.4903414249420166,1.4026432037353516,1.3865975141525269,1.3354134559631348,1.3172729015350342,1.2810907363891602,1.2268495559692383,1.494319200515747,1.3943185806274414,1.380454182624817,1.3061892986297607,1.3035516738891602,1.2705168724060059,1.243106722831726,1.2259899377822876,1.2128781080245972,1.2109787464141846,1.1873822212219238,1.1767921447753906,1.1654893159866333,1.1135072708129883,1.0537736415863037,1.0480496883392334,1.7099823951721191,1.5835373401641846,1.48331618309021,1.2872986793518066,1.266115427017212,1.2483322620391846,1.2114899158477783,1.2047209739685059,1.139346957206726,1.0814567804336548,1.079305648803711,1.078385829925537,1.0686697959899902,1.044396162033081,1.0292190313339233,0.9846213459968567,0.9152088761329651,0.9145240187644958,0.895406186580658,0.8854084610939026,0.874049723148346,0.8222818374633789,0.8137301802635193,0.7924484610557556,0.7821541428565979,0.7809168696403503,0.7801828980445862,0.7690171003341675,0.7665401101112366,0.762030303478241,0.7587834000587463,0.7381051182746887
1,399,4180,1134,4175,4683,2946,4057,755,582,1314,4279,489,841,1424,2494,468,2713,2833,1139,4576,1505,1212,709,1031,3123,4253,2152,578,202,3730,4651,3061,463,3182,4648,2029,1964,2012,116,2779,4850,871,2437,2964,3811,2001,12,1193,69,175,398,394,4255,3624,2277,243,1396,4297,3357,3958,876,1487,2461,3602,3229,152,713,4987,3051,1360,1835,4039,4745,2852,58,3111,32,2092,1302,808,3257,618,4336,4636,2804,2348,4912,16,1401,3945,3449,4601,2918,3581,4444,2931,420,3724,2023,721,4822,1009,3147,3288,1754,647,3928,2858,3949,555,3113,1069,219,1309,4655,3986,1353,992,1277,2440,294,2724,3726,313,1094,1722,3105,2048,371,4931,4284,1548,31,4406,588,4542,4163,2529,1745,746,1577,3520,1662,2798,1183,1464,640,168,3533,33,541,1673,4988,269,1409,4027,2891,2889,3340,4224,1368,622,3035,4154,2299,4791,1980,4686,4566,140,4567,3328,4266,2226,3796,3023,2014,2209,1815,3207,3879,4365,2318,1523,958,1195,321,4607,3193,1388,827,4525
1,0.5225225225225225,0.5870870870870871,0.6106106106106106,0.19119119119119118,0.8868868868868869,0.7662662662662663,0.17217217217217218,0.7187187187187187,0.47147147147147145,0.3353353353353353,0.3163163163163163,0.6931931931931932,0.6146146146146146,0.6426426426426426,0.6811811811811812,0.14814814814814814,0.8983983983983984,0.45995995995996,0.8368368368368369,0.22122122122122123,0.7977977977977977,0.7222222222222222,0.24524524524524524,0.7452452452452453,0.7222222222222222,0.993993993993994,0.8178178178178178,0.34984984984984985,0.924924924924925,0.7932932932932932,0.985985985985986,0.5635635635635636,0.5155155155155156,0.8178178178178178,0.8253253253253253,0.7222222222222222,0.5965965965965966,0.35285285285285284,0.973973973973974,0.3088088088088088,0.9729729729729729,0.9414414414414414,0.6751751751751751,0.12346011349995473,0.487987987987988,0.7932932932932932,0.545045045045045,0.7752752752752753,0.9359359359359359,0.7502502502502503,0.6971971971971972,0.46446446446446443,0.3163163163163163,0.8833833833833833,0.6811811811811812,0.8758758758758759,0.8833833833833833,0.7932932932932932,0.25975975975975973,0.0710710710710691,0.4064064064064064,0.8983983983983984,0.92992992992993,0.39539539539539537,0.7842842842842843,0.7147147147147147,0.3918918918918919,0.9359359359359359,0.5155155155155156,0.9974974974974975,0.9960117753221205,0.9819819819819819,0.9414414414414414,0.9119119119119119,0.8868868868868869,0.7932932932932932,0.8253253253253253,0.9890109890109892,0.6931931931931932,0.993993993993994,0.06306306306306306,0.45995995995996,0.9854854854854859,0.5315315315315315,0.9089089089089089,0.555055055055055,0.5825825825825826,0.7087087087087087,0.487987987987988,0.7302302302302301,0.6576576576576576,0.8453453453453453,0.5315315315315315,0.04704704704704705,0.16316316316316315,0.8068068068068068,0.999221616813077,0.9029029029029029,0.8328328328328328,0.9269269269269269,0.9379379379379379,0.9955044955044955,0.9119119119119119,0.8793793793793794,0.9794794794794794,0.5870870870870871,0.8508508508508508,0.1891891891891892,0.9534534534534534,0.8683683683683684,0.9729729729729729,0.9905094905094911,0.9819819819819819,0.955955955955956,0.6871871871871872,1.0,0.6266266266266267,0.8178178178178178,0.9439439439439439,0.6266266266266267,0.6711711711711712,0.9844844844844844,0.92992992992993,0.8298298298298299,0.993993993993994,0.519019019019019,0.8213213213213213,0.5690690690690691,0.8908908908908909,0.810810810810809,0.8633633633633634,0.9089089089089089,0.9029029029029029,0.9439439439439439,0.8508508508508508,0.8593593593593594,0.92992992992993,0.9634634634634635,0.960960960960961,0.9379379379379379,0.9119119119119119,0.555055055055055,0.9754754754754755,0.9694694694694694,0.9879879879879879,0.8983983983983984,0.9895104895104895,0.914914914914915,0.6521521521521522,0.9895104895104895,0.9634634634634635,0.8298298298298299,0.9379379379379379,0.9089089089089089,0.9895104895104895,0.9794794794794794,0.9514514514514514,0.3988988988988989,0.9774774774774775,0.996996996996997,0.970970970970971,0.967501726325256,0.7612612612612613,0.512012012012012,0.9819819819819819,0.32682682682682684,0.8508508508508508,0.7402402402402403,0.94994994994995,0.9844844844844844,0.8633633633633634,0.4964964964964965,0.7087087087087087,0.91991991991992,0.9439439439439439,0.9059059059059059,0.555055055055055,0.9589589589589589,0.8633633633633634,0.6016016016016016,0.7932932932932932,0.8908908908908909,0.8683683683683684,0.6266266266266267,0.8683683683683684,0.9900099900099905,0.9844844844844844,0.6471471471471472,0.23173173173173173,0.9359359359359359,0.7402402402402403,0.7977977977977977
1,0.05129145458340645,0.050918400287628174,0.1590643972158432,0.149111807346344,2.557727813720703,2.3061864376068115,2.60860538482666,2.5392603874206543,1.3837683200836182,1.381302833557129,1.3674299716949463,1.3534221649169922,3.2937111854553223,2.8035669326782227,3.5931272506713867,3.3822813034057617,2.1849300861358643,1.976521372795105,1.9742909669876099,1.9439233541488647,1.865959644317627,1.852655053138733,1.8488554954528809,1.8293275833129883,2.374943733215332,2.155785322189331,2.044489622116089,2.014312505722046,1.9507453441619873,1.851218342781067,1.7773982286453247,1.7442982196807861,2.516024589538574,2.4088332653045654,2.407654285430908,2.30458402633667,2.295379638671875,2.288337230682373,2.1987829208374023,2.172156572341919,2.043055534362793,2.014953851699829,1.97707200050354,1.966253638267517,1.956138253211975,1.90940523147583,1.8827412128448486,1.8568379878997803,2.6644744873046875,2.1661524772644043,2.028702735900879,2.006438732147217,1.9622808694839478,1.9551117420196533,1.9008545875549316,1.8606929779052734,1.6681573390960693,1.6391019821166992,1.6313339471817017,1.5998342037200928,1.5886136293411255,1.5676443576812744,1.5531444549560547,1.5490236282348633,2.9278554916381836,2.5907559394836426,2.480522632598877,2.4685277938842773,2.3154754638671875,2.28123140335083,2.1806373596191406,1.9716997146606445,1.9616365432739258,1.8749961853027344,1.7471661567687988,1.7328062057495117,1.7285953760147095,1.714687466621399,1.661780834197998,1.646824836730957,1.6248798370361328,1.6207276582717896,1.6122697591781616,1.5595356225967407,1.5588282346725464,1.5348633527755737,1.529198408126831,1.492013692855835,1.474910855293274,1.3862545490264893,1.3748990297317505,1.3685424327850342,1.356536626815796,1.3298909664154053,1.315908670425415,1.3011877536773682
0,1872,2250,2819,4947,1154,2905,2145,359,81,709,2822,3548,2812,3689,368,3192,1853,1162,4606,3043,4237,3017,2558,1671,2754,3658,3216,3182,2182,3614,1833,1778,1392,304,4796,4039,116,4581,3049,3666,629,3079,4430,3472,4198,2130,1329,398,1425,102,2531,3019,866,3095,855,640,3640,2576,2191,1834,419,1890,175,2740,1505,3587,4887,4018,4490,647,3340,3624,2839,1410,956,2124,503,2578,3426,2038,2594,834,3362,3935,4774,4448,2751,655,455,1390,532,1465,3459,3382,2197,3288,1745,4634,3572,136,1899,86,4914,1148,758,3147,963,3076,4905,3087,2724,4613,3353,4411,1033,3602,2494,4394,2903,4801,4607,3356,1413,3127,2441,1397,4689,3949,4224,1194,2529,2957,270,1435,4985,984,4637,2370,1532,4802,4745,31,32,4505,2620,4937,4274,481,1268,3711,2703,955,1368,3193,965,3502,2147,4197,3380,3191,3894,1877,78,4594,2018,4156,1964,2669,2869,4648,110,4547,3275,3750,3536,3092,2857,1456,924,4395,4642,4388,517,1756,1209,1166,541,1764,1266,2922,3297,808
0,0.22822822822822822,0.8368368368368369,0.04238641456608774,0.4964964964964965,0.15665665665665668,0.5375375375375375,0.47847847847847846,0.502002002002002,0.6426426426426426,0.24524524524524524,0.5635635635635636,0.24774774774774777,0.12962962962962965,0.592092092092092,0.26976976976976974,0.4214214214214214,0.4964964964964965,0.932932932932933,0.5275275275275275,0.17717717717717718,0.9950049950049948,0.11779692677041433,0.32682682682682684,0.6971971971971972,0.9534534534534534,0.91991991991992,0.6971971971971972,0.8178178178178178,0.8983983983983984,0.8593593593593594,0.7797797797797799,0.4139139139139139,0.9464464464464464,0.4024024024024024,0.6106106106106106,0.9819819819819819,0.973973973973974,0.8413413413413413,0.55005005005005,0.7932932932932932,0.42442442442442296,0.9464464464464464,0.5225225225225225,0.6146146146146146,0.8908908908908909,0.468968968968969,0.7842842842842843,0.6971971971971972,0.8793793793793794,0.7087087087087087,0.5745745745745745,0.7302302302302301,0.6616616616616616,0.8453453453453453,0.8213213213213213,0.9895104895104895,0.8068068068068068,0.8453453453453453,0.5690690690690691,0.9534534534534534,0.25425425425425424,0.9634634634634635,0.7502502502502503,0.6146146146146146,0.7977977977977977,0.6016016016016016,0.6661661661661662,0.996996996996997,0.94994994994995,0.5870870870870871,0.9774774774774775,0.8833833833833833,0.23973973973973972,0.6971971971971972,0.7502502502502503,0.9915003499074295,0.7797797797797799,0.955955955955956,0.8868868868868869,0.6221221221221221,0.8633633633633634,0.8593593593593594,0.8068068068068068,0.6751751751751751,0.91991991991992,0.7147147147147147,0.7402402402402403,0.37637637637637633,0.15265265265265265,0.6711711711711712,0.5870870870870871,0.3793793793793794,0.91991991991992,0.9634634634634635,0.5870870870870871,0.8793793793793794,0.960960960960961,0.964964964964965,0.9029029029029029,0.9794794794794794,0.810810810810809,0.7452452452452453,0.9089089089089089,0.8508508508508508,0.9119119119119119,0.9119119119119119,0.9794794794794794,0.960960960960961,0.8943943943943944,0.9774774774774775,0.9844844844844844,0.6871871871871872,0.7892892892892893,0.6931931931931932,0.8833833833833833,0.39539539539539537,0.6811811811811812,0.39539539539539537,0.9998888024018682,0.7842842842842843,0.6471471471471472,0.9464464464464464,0.4564564564564565,0.6661661661661662,0.8868868868868869,0.7302302302302301,0.7712712712712713,0.9534534534534534,0.996996996996997,0.8793793793793794,0.9634634634634635,0.8453453453453453,0.7842842842842843,0.810810810810809,0.9224224224224224,0.7007007007007007,0.9029029029029029,0.4419419419419419,0.955955955955956,0.9774774774774775,0.9414414414414414,0.9029029029029029,0.8253253253253253,0.997997997997998,0.9224224224224224,0.7147147147147147,0.8253253253253253,0.9089089089089089,0.7027027027027013,0.5690690690690691,0.8983983983983984,0.6106106106106106,0.970970970970971,0.23173173173173173,0.9379379379379379,0.7402402402402403,0.7302302302302301,0.9029029029029029,0.9669669669669669,0.8253253253253253,0.8253253253253253,0.6316316316316317,0.5785785785785786,0.9729729729729729,0.9414414414414414,0.5965965965965966,0.5965965965965966,0.8943943943943944,0.964964964964965,0.8253253253253253,0.6931931931931932,0.9589589589589589,0.5415415415415415,0.7932932932932932,0.6371371371371372,0.545045045045045,0.6426426426426426,0.7502502502502503,0.6576576576576576,0.8368368368368369,0.6371371371371372,0.8253253253253253,0.8943943943943944,0.42442442442442296,0.6426426426426426,0.9359359359359359,0.9634634634634635,0.6521521521521522,0.5785785785785786,0.45245245245245247,0.7302302302302301,0.993993993993994
0,0.054059289395809174,0.05022174119949341,-0.01475551724433899,-0.03444165736436844,0.9918209910392761,0.9022479057312012,0.5917828679084778,0.5453585982322693,1.207707166671753,1.2057127952575684,1.195786952972412,1.1645801067352295,2.4813246726989746,2.378377676010132,1.7004519701004028,1.6156829595565796,1.6632978916168213,1.5167922973632812,1.4840224981307983,1.3856360912322998,1.355134129524231,1.3220688104629517,1.253828525543213,1.2498658895492554,1.711725115776062,1.5893338918685913,1.5358552932739258,1.5301780700683594,1.42730712890625,1.422484278678894,1.2898707389831543,1.2126641273498535,2.5485544204711914,2.4103429317474365,2.3469185829162598,2.3215503692626953,2.0674588680267334,1.985365629196167,1.9760804176330566,1.9601589441299438,1.9510334730148315,1.8872110843658447,1.8831900358200073,1.882493257522583,1.8717501163482666,1.8584139347076416,1.830777645111084,1.8144586086273193,3.038869857788086,2.630310535430908,2.43221116065979,2.4162039756774902,2.372173547744751,2.2082786560058594,2.1563479900360107,2.0197417736053467,1.9921600818634033,1.8877915143966675,1.8189808130264282,1.7369588613510132,1.7062909603118896,1.6735039949417114,1.6592645645141602,1.6585725545883179,2.119835138320923,1.9367595911026,1.8364474773406982,1.7703545093536377,1.7532551288604736,1.6912586688995361,1.6114356517791748,1.6058598756790161,1.5978635549545288,1.5849794149398804,1.5824230909347534,1.580405354499817,1.5764477252960205,1.563057780265808,1.531404733657837,1.463199496269226,1.447448968887329,1.4271153211593628,1.415968894958496,1.3857731819152832,1.3824796676635742,1.3789405822753906,1.3174824714660645,1.317478895187378,1.316277265548706,1.2949926853179932,1.2936110496520996,1.2768304347991943,1.2567362785339355,1.2438952922821045,1.2195954322814941,1.215041160583496
1,399,4180,2966,1797,1541,4813,1145,4206,4766,4319,3223,359,3966,2773,2177,313,2628,3723,902,4476,4380,1168,4385,3659,2713,2954,1264,721,4235,4905,1025,4241,4949,3074,3433,1618,1835,3507,1564,1312,4776,2723,1082,822,910,469,964,3792,3441,1314,1548,2095,3509,4535,307,3051,16,3337,3423,4280,3339,3917,2949,1464,889,4398,4800,3887,2406,2061,4807,4390,3907,2050,1189,640,1138,3468,3673,4542,541,3712,1304,2709,204,4683,4940,2361,876,2052,3611,3977,1562,528,957,1647,4924,1330,2536,3986,2754,1277,2469,3528,4495,2907,4850,4927,2226,4038,219,4441,2357,2995,4278,2013,3332,2569,1946,1317,3256,4462,2306,644,3796,270,1049,1773,1754,4163,3658,3823,32,3345,1360,4931,3193,3797,4039,33,4704,4567,4525,4822,4027,3806,758,1884,2798,4273,949,4895,4048,887,2595,1309,4837,1409,2460,2212,1139,4101,3440,2669,1056,4151,214,724,2047,588,4547,4224,460,3323,2202,168,1746,3095,4240,3925,1141,3942,243,4341,1566,1012,1220,2366,2559,3179,3467,4950
